source,product_name,brand,category,subcategory,price,price_original,discount_pct,rating,review_count,popularity,seller,promo_tag,product_url,sku,url_mal_formateada,duplicado_url,p65,p90,price_tier,rank_popularity,top10_threshold,top_10_popularity,q90_review_count
pccomponentes,PcCom Ultimate Ryzen 7 9800X3D / 32GB / 2TB M.2 / RTX 5080 / Windows 11 Pro V2,PcCom,PC,PC,3299.0,,21.0,4.8,31.0,31.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-ultimate-ryzen-7-9800x3d-32gb-2tb-m2-rtx-5080-windows-11-pro-v2,11015899.0,False,False,1469.0,1699.0,alta,28,4,False,1416.0
pccomponentes,PcCom Imperial AMD Ryzen 7 9800X3D / 32GB / 2TB SSD / RTX 5070 / Windows 11 Home V3,PcCom,PC,PC,2329.0,,40.0,4.6,28.0,28.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-imperial-amd-ryzen-7-9800x3d-32gb-2tb-ssd-rtx-5070-windows-11-home-v3,11015096.0,False,False,1469.0,1699.0,alta,29,4,False,1416.0
pccomponentes,RatÃ³n Razer Viper V3 Pro SE InalÃ¡mbrico 35000 DPI Negro Ultraligero 95h baterÃ­a,Razer,Ratones,Ratones,8999.0,,18.0,4.7,1456.0,1456.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/raton-razer-viper-v3-pro-se-inalambrico-35000-dpi-negro-ultraligero-95h-bateria,11010469.0,False,False,4097.700000000001,8545.400000000001,alta,14,4,False,5597.0
pccomponentes,Logitech G PRO X SUPERLIGHT 2 LIGHTSPEED RatÃ³n InalÃ¡mbrico Gaming Rosa 44000 DPI,Logitech,Ratones,Ratones,13899.0,,0.0,4.8,671.0,671.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-g-pro-x-superlight-2-lightspeed-raton-inalambrico-gaming-rosa-44000-dpi,10773108.0,False,False,4097.700000000001,8545.400000000001,alta,18,4,False,5597.0
pccomponentes,Logitech PRO X SUPERLIGHT 2 DEX RatÃ³n Gaming InalÃ¡mbrico para Diestros 44000 DPI Negro,Logitech,Ratones,Ratones,14099.0,,17.0,4.7,47.0,47.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-pro-x-superlight-2-dex-raton-gaming-inalambrico-para-diestros-44000-dpi-negro,10868141.0,False,False,4097.700000000001,8545.400000000001,alta,32,4,False,5597.0
pccomponentes,RatÃ³n Razer Viper V4 Pro InalÃ¡mbrico 50000 DPI Negro 8000Hz 6 Botones,Razer,Ratones,Ratones,17999.0,,0.0,5.0,3.0,3.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/raton-razer-viper-v4-pro-inalambrico-50000-dpi-negro-8000hz-6-botones,11035064.0,False,False,4097.700000000001,8545.400000000001,alta,38,4,False,5597.0
pccomponentes,Huntsman V3 X Tenkeyless Teclado Clicky Optical Gaming RGB Razer Box Purple Negro,Razer,Teclados,Teclados,9999.0,,28.0,4.8,1214.0,1214.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/huntsman-v3-x-tenkeyless-teclado-clicky-optical-gaming-rgb-razer-box-purple-negro,10828859.0,False,False,5349.000000000002,7994.0,alta,10,4,False,8345.0
pccomponentes,Razer Huntsman Mini Teclado Gaming RGB Switch Purple,Razer,Teclados,Teclados,8999.0,,30.0,4.8,1214.0,1214.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/razer-huntsman-mini-teclado-gaming-rgb-switch-purple,313959.0,False,False,5349.000000000002,7994.0,alta,11,4,False,8345.0
pccomponentes,Newskill Serike V2 Teclado Gaming Gaming RGB Blanco NewSwitch Red,Newskill,Teclados,Teclados,7994.0,,36.0,4.8,415.0,415.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-serike-v2-teclado-gaming-gaming-rgb-blanco-newswitch-red,10790437.0,False,False,5349.000000000002,7994.0,alta,18,4,False,8345.0
pccomponentes,Newskill Serike V2 Teclado Gaming MecÃ¡nico RGB Negro NewSwitch Red,Newskill,Teclados,Teclados,7994.0,,36.0,4.8,415.0,415.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-serike-v2-teclado-gaming-mecanico-rgb-negro-newswitch-red,10790436.0,False,False,5349.000000000002,7994.0,alta,19,4,False,8345.0
pccomponentes,Razer DeathStalker V2 Pro Tenkeyless Teclado InalÃ¡mbrico Gaming RGB Switch Linear Optical Red,Razer,Teclados,Teclados,13999.0,,36.0,4.7,41.0,41.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/razer-deathstalker-v2-pro-tenkeyless-teclado-inalambrico-gaming-rgb-switch-linear-optical-red,10859601.0,False,False,5349.000000000002,7994.0,alta,33,4,False,8345.0
