source,product_name,brand,category,subcategory,price,price_original,discount_pct,rating,review_count,popularity,seller,promo_tag,product_url,sku,url_mal_formateada,duplicado_url,p65,p90,price_tier,rank_popularity,top10_threshold,top_10_popularity,q90_review_count
pccomponentes,"Monitor Gigabyte G27Q20 27"" IPS QHD 200Hz 0.5ms GTG FreeSync Premium G-Sync Compatible HDR10",Gigabyte,Monitores,Monitores,139.0,,22.0,4.6,141.0,141.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-gigabyte-g27q20-27-ips-qhd-200hz-05ms-gtg-freesync-premium-g-sync-compatible-hdr10,11011298.0,False,False,6999.0,10699.000000000004,baja,34,4,False,3189.2000000000007
pccomponentes,"Monitor AOC Q24G4RE 23.8"" Fast IPS QHD 180Hz HDR10 Adaptive Sync",AOC,Monitores,Monitores,1299.0,,23.0,4.7,124.0,124.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-aoc-q24g4re-238-fast-ips-qhd-180hz-hdr10-adaptive-sync,10899353.0,False,False,6999.0,10699.000000000004,baja,35,4,False,3189.2000000000007
pccomponentes,"Monitor AOC G4 U27G4R 27"" Fast IPS 4K UHD 160Hz / FHD 320Hz HDR400 Adaptive Sync",AOC,Monitores,Monitores,2699.0,,30.0,4.8,85.0,85.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-aoc-g4-u27g4r-27-fast-ips-4k-uhd-160hz-fhd-320hz-hdr400-adaptive-sync,10899354.0,False,False,6999.0,10699.000000000004,baja,37,4,False,3189.2000000000007
pccomponentes,"Monitor MSI PRO MP271 E14A 27"" FullHD 144Hz IPS 1ms FreeSync HDR Ready Altavoces",MSI,Monitores,Monitores,89.0,,40.0,4.8,27.0,27.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-msi-pro-mp271-e14a-27-fullhd-144hz-ips-1ms-freesync-hdr-ready-altavoces,10952829.0,False,False,6999.0,10699.000000000004,baja,38,4,False,3189.2000000000007
pccomponentes,"Monitor AOC Q27G4ZDR 26,5"" Quad HD 240Hz QD-OLED HDR10 Tiempo de respuesta 0,03 ms",AOC,Monitores,Monitores,3699.0,,17.0,4.1,10.0,10.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-aoc-q27g4zdr-265-quad-hd-240hz-qd-oled-hdr10-tiempo-de-respuesta-003-ms,10999568.0,False,False,6999.0,10699.000000000004,baja,40,4,False,3189.2000000000007
pccomponentes,"MSI Cyborg 15 B2RWFKG-201XES Intel Core 7 240H 32GB DDR5 1TB SSD RTX 5060 15.6"" FHD RGB",MSI,PC,PC,1069.0,,46.0,4.6,1416.0,1416.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-msi-cyborg-15-b2rwfkg-201xes-intel-core-7-240h-32gb-ddr5-1tb-ssd-rtx-5060-156-fhd-rgb,10893728.0,False,False,1469.0,1699.0,baja,1,4,True,1416.0
pccomponentes,"MSI Cyborg 15 B2RWFKG-201XES Intel Core 7 240H 32GB DDR5 1TB SSD RTX 5060 15.6"" FHD RGB Windows 11 Home",MSI,PC,PC,1129.0,,33.0,4.6,1416.0,1416.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-msi-cyborg-15-b2rwfkg-201-intel-core-7-240h-32gb-ddr5-1tb-ssd-rtx-5060-156-fhd-rgb-windows-11-home,11034545.0,False,False,1469.0,1699.0,baja,3,4,True,1416.0
pccomponentes,"PortÃ¡til MSI Cyborg 15 B2RWGKG-422XES 15.6"" Intel Core 7 240H 32GB 1TB SSD RTX 5070 8GB RGB",MSI,PC,PC,1249.0,,42.0,4.6,1416.0,1416.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-msi-cyborg-15-b2rwgkg-422xes-156-intel-core-7-240h-32gb-1tb-ssd-rtx-5070-8gb-rgb,10969532.0,False,False,1469.0,1699.0,baja,4,4,True,1416.0
pccomponentes,"HP Victus 15-fa2005ns 15.6"" Intel Core 7 240H 16GB 1TB SSD RTX 5060 Windows 11 Home",HP,PC,PC,1129.0,,29.0,4.5,707.0,707.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-hp-victus-15-fa2005ns-156-intel-core-7-240h-16gb-1tb-ssd-rtx-5060-windows-11-home,11034479.0,False,False,1469.0,1699.0,baja,5,4,False,1416.0
pccomponentes,PcCom Ready AMD Ryzen 7 5800X / 32GB / 1TB SSD / RTX 5060 / Windows 11 Home,PcCom,PC,PC,1299.0,,32.0,4.6,614.0,614.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-ready-amd-ryzen-7-5800x-32gb-1tb-ssd-rtx-5060-windows-11-home,10880191.0,False,False,1469.0,1699.0,baja,6,4,False,1416.0
pccomponentes,PcCom Ready AMD Ryzen 7 5800X / 32GB / 1TB SSD / RTX 5060 Blanco / Windows 11 Home,PcCom,PC,PC,1299.0,,32.0,4.6,614.0,614.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-ready-amd-ryzen-7-5800x-32gb-1tb-ssd-rtx-5060-blanco-windows-11-home,10880193.0,False,False,1469.0,1699.0,baja,7,4,False,1416.0
pccomponentes,PcCom Ready AMD Ryzen 7 5800X / 32GB / 1TB SSD / RTX 5060,PcCom,PC,PC,1199.0,,29.0,4.6,614.0,614.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-ready-amd-ryzen-7-5800x-32gb-1tb-ssd-rtx-5060,10880192.0,False,False,1469.0,1699.0,baja,8,4,False,1416.0
pccomponentes,PcCom Ready V2 AMD Ryzen 7 5800X / 32GB / 1TB SSD / RTX 5060 Ti 16GB,PcCom,PC,PC,1389.0,,39.0,4.5,548.0,548.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-ready-v2-amd-ryzen-7-5800x-32gb-1tb-ssd-rtx-5060-ti-16gb,10879991.0,False,False,1469.0,1699.0,baja,9,4,False,1416.0
pccomponentes,"HP OMEN 16-ap0007ns AMD Ryzen AI 7 350 32GB 1TB SSD RTX 5070 8GB 16""",HP,PC,PC,1349.0,,25.0,4.5,345.0,345.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-hp-omen-16-ap0007ns-amd-ryzen-ai-7-350-32gb-1tb-ssd-rtx-5070-8gb-16,10881998.0,False,False,1469.0,1699.0,baja,12,4,False,1416.0
pccomponentes,"PortÃ¡til HP OMEN 16-ap0003ns 16"" Ryzen AI 7 350 32GB 1TB SSD RTX 5050 Negro Sombra",HP,PC,PC,1099.0,,26.0,4.5,345.0,345.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-hp-omen-16-ap0003ns-16-ryzen-ai-7-350-32gb-1tb-ssd-rtx-5050-negro-sombra,10881997.0,False,False,1469.0,1699.0,baja,13,4,False,1416.0
pccomponentes,PcCom Imperial AMD Ryzen 7 5700X / 32GB / 1TB SSD / RTX 5070,PcCom,PC,PC,1449.0,,27.0,4.6,246.0,246.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-imperial-amd-ryzen-7-5700x-32gb-1tb-ssd-rtx-5070,11011263.0,False,False,1469.0,1699.0,baja,16,4,False,1416.0
pccomponentes,PcCom Ready Intel Core i7-14700KF / 32GB / 2TB SSD / RTX 5060 V2 Blanco,PcCom,PC,PC,1299.0,,23.0,4.8,195.0,195.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-ready-intel-core-i7-14700kf-32gb-2tb-ssd-rtx-5060-v2-blanco,11038126.0,False,False,1469.0,1699.0,baja,18,4,False,1416.0
pccomponentes,"PortÃ¡til Lenovo Legion 5 15AHP10 15.3"" AMD Ryzen 7 260 32GB 1TB SSD RTX 5060 Negro",Lenovo,PC,PC,1139.0,,24.0,4.7,93.0,93.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-lenovo-legion-5-15ahp10-153-amd-ryzen-7-260-32gb-1tb-ssd-rtx-5060-negro,10991701.0,False,False,1469.0,1699.0,baja,22,4,False,1416.0
pccomponentes,"PortÃ¡til Lenovo Legion 5 15AHP10 15.1"" AMD Ryzen 7 260 32GB 1TB SSD RTX 5060 OLED Negro",Lenovo,PC,PC,1299.0,,23.0,4.7,93.0,93.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-lenovo-legion-5-15ahp10-oled-151-amd-ryzen-7-260-32gb-1tb-ssd-rtx-5060-negro,10962048.0,False,False,1469.0,1699.0,baja,23,4,False,1416.0
pccomponentes,"Acer Gaming Nitro V 16 AI ANV16-42 16"" AMD Ryzen 7 260 32GB 1TB SSD RTX 5060 Sin sistema operativo",Acer,PC,PC,1079.0,,22.0,4.5,75.0,75.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-acer-gaming-nitro-v-16-ai-anv16-42-16-amd-ryzen-7-260-32gb-1tb-ssd-rtx-5060-sin-sistema-operativo,11011240.0,False,False,1469.0,1699.0,baja,24,4,False,1416.0
pccomponentes,PcCom Lite AMD Ryzen 5 8400F / 16GB / 1TB SSD / RTX 5060 8GB V2,PcCom,PC,PC,999.0,,27.0,4.6,58.0,58.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-lite-amd-ryzen-5-8400f-16gb-1tb-ssd-rtx-5060-8gb-v2,10996367.0,False,False,1469.0,1699.0,baja,25,4,False,1416.0
pccomponentes,PcCom Lite AMD Ryzen 5 8400F / 16GB / 1TB SSD / RTX 5060 8GB V2 / Windows 11 Home,PcCom,PC,PC,1099.0,,26.0,4.6,58.0,58.0,Vendido y enviado por,Trending,https://pccomponentes.com/pccom-lite-amd-ryzen-5-8400f-16gb-1tb-ssd-rtx-5060-8gb-v2-windows-11-home,10996371.0,False,False,1469.0,1699.0,baja,26,4,False,1416.0
pccomponentes,"ASUS TUF Gaming FX608JMR-RV003 Intel Core i7-14650HX/32GB/1TB SSD/RTX 5060/16""",Asus,PC,PC,1299.0,,18.0,4.6,38.0,38.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-asus-tuf-gaming-fx608jmr-rv003-intel-core-i7-14650hx-32gb-1tb-ssd-rtx-5060-16,10878965.0,False,False,1469.0,1699.0,baja,27,4,False,1416.0
pccomponentes,"PortÃ¡til HP HyperX OMEN 15-gb0005ns 15.3"" AMD Ryzen 7 260 24GB 1TB SSD RTX 5060 FreeDOS",HP,PC,PC,999.0,,33.0,4.8,3.0,3.0,Vendido y enviado por,Trending,https://pccomponentes.com/portatil-hp-hyperx-omen-15-gb0005ns-153-amd-ryzen-7-260-24gb-1tb-ssd-rtx-5060-freedos,11018594.0,False,False,1469.0,1699.0,baja,30,4,False,1416.0
pccomponentes,Acer Nitro 50 N50-656 Intel Core i5-14400F/16GB/1TB SSD/RTX 5060,Acer,PC,PC,899.0,,25.0,5.0,1.0,1.0,Vendido y enviado por,Trending,https://pccomponentes.com/pc-acer-nitro-50-n50-656-intel-core-i5-14400f-16gb-1tb-ssd-rtx-5060,10876708.0,False,False,1469.0,1699.0,baja,31,4,False,1416.0
pccomponentes,Logitech G502 Hero RatÃ³n Gaming 25600DPI Negro,Logitech,Ratones,Ratones,3499.0,,61.0,4.7,7530.0,7530.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-g502-hero-raton-gaming-25600dpi-negro,10877906.0,False,False,4097.700000000001,8545.400000000001,baja,1,4,True,5597.0
pccomponentes,Logitech G502 Hero RatÃ³n Gaming 25600DPI,Logitech,Ratones,Ratones,3699.0,,58.0,4.7,7470.0,7470.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-g502-hero-raton-gaming-25600dpi,179806.0,False,False,4097.700000000001,8545.400000000001,baja,2,4,True,5597.0
pccomponentes,Logitech G203 Lightsync 2nd Gen RatÃ³n Gaming 8000DPI RGB Negro,Logitech,Ratones,Ratones,2195.0,,51.0,4.7,6879.0,6879.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-g203-lightsync-2nd-gen-raton-gaming-8000dpi-rgb-negro,287353.0,False,False,4097.700000000001,8545.400000000001,baja,3,4,True,5597.0
pccomponentes,Tempest X14 Warden RatÃ³n Gaming InalÃ¡mbrico 12000 DPI Negro,Tempest,Ratones,Ratones,1199.0,,40.0,4.5,5597.0,5597.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-x14-warden-raton-gaming-inalambrico-12000-dpi-negro,10707506.0,False,False,4097.700000000001,8545.400000000001,baja,4,4,True,5597.0
pccomponentes,Tempest X2 Custodian RGB RatÃ³n Gaming 8000 DPI Negro,Tempest,Ratones,Ratones,699.0,,30.0,4.5,5597.0,5597.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-x2-custodian-rgb-raton-gaming-8000-dpi-negro,10707509.0,False,False,4097.700000000001,8545.400000000001,baja,5,4,False,5597.0
pccomponentes,Tempest MS100 Paladin RatÃ³n Gaming 1600DPI,Tempest,Ratones,Ratones,399.0,,33.0,4.5,5597.0,5597.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-ms100-paladin-raton-gaming-1600dpi,214249.0,False,False,4097.700000000001,8545.400000000001,baja,6,4,False,5597.0
pccomponentes,Tempest MS200 Ninja RatÃ³n Gaming 2.400 DPI Negro,Tempest,Ratones,Ratones,499.0,,37.0,4.5,5597.0,5597.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-ms200-ninja-raton-gaming-2400-dpi-negro,332440.0,False,False,4097.700000000001,8545.400000000001,baja,7,4,False,5597.0
pccomponentes,Tempest X20W Vigilant RGB RatÃ³n Gaming InalÃ¡mbrico 16.000 DPI Negro,Tempest,Ratones,Ratones,3499.0,,30.0,4.5,5597.0,5597.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-x20w-vigilant-rgb-raton-gaming-inalambrico-16000-dpi-negro,433507.0,False,False,4097.700000000001,8545.400000000001,baja,8,4,False,5597.0
pccomponentes,Razer Deathadder Essential RatÃ³n Gaming 6400 DPI Negro,Razer,Ratones,Ratones,1999.0,,50.0,4.5,2179.0,2179.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/razer-deathadder-essential-raton-gaming-6400-dpi-negro,477562.0,False,False,4097.700000000001,8545.400000000001,baja,9,4,False,5597.0
pccomponentes,Razer Deathadder Essential RatÃ³n Gaming 6400 DPI Blanco,Razer,Ratones,Ratones,1999.0,,50.0,4.5,2179.0,2179.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/razer-deathadder-essential-raton-gaming-6400-dpi-blanco,452312.0,False,False,4097.700000000001,8545.400000000001,baja,11,4,False,5597.0
pccomponentes,SteelSeries Aerox 3 2022 Onyx RatÃ³n Gaming 8500DPI,Steelseries,Ratones,Ratones,3999.0,,42.0,4.6,1551.0,1551.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/steelseries-aerox-3-2022-onyx-raton-gaming-8500dpi,10488601.0,False,False,4097.700000000001,8545.400000000001,baja,13,4,False,5597.0
pccomponentes,Logitech G PRO X SUPERLIGHT 2 LIGHTSPEED RatÃ³n InalÃ¡mbrico Gaming Negro 44000 DPI,Logitech,Ratones,Ratones,1249.0,,26.0,4.8,671.0,671.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-g-pro-x-superlight-2-lightspeed-raton-inalambrico-gaming-negro-44000-dpi,10772979.0,False,False,4097.700000000001,8545.400000000001,baja,17,4,False,5597.0
pccomponentes,Forgeon Vendetta RatÃ³n Gaming RGB 16000DPI Negro,Forgeon,Ratones,Ratones,3999.0,,33.0,4.5,506.0,506.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/forgeon-vendetta-raton-gaming-rgb-16000dpi-negro,433870.0,False,False,4097.700000000001,8545.400000000001,baja,19,4,False,5597.0
pccomponentes,Krom Keos RatÃ³n Gaming RGB 6400DPI Negro,Krom,Ratones,Ratones,1799.0,,0.0,4.5,405.0,405.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/krom-keos-raton-gaming-rgb-6400dpi-negro,294122.0,False,False,4097.700000000001,8545.400000000001,baja,20,4,False,5597.0
pccomponentes,Logitech G G102 LightSync RatÃ³n Gaming 8000DPI Negro,Logitech,Ratones,Ratones,2799.0,,20.0,4.6,325.0,325.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-g-g102-lightsync-raton-gaming-8000dpi-negro,328329.0,False,False,4097.700000000001,8545.400000000001,baja,22,4,False,5597.0
pccomponentes,Forgeon Perdition RGB RatÃ³n Gaming 16.000 DPI Negro,Forgeon,Ratones,Ratones,30.0,,45.0,4.5,151.0,151.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/forgeon-perdition-rgb-raton-gaming-16000-dpi-negro,433873.0,False,False,4097.700000000001,8545.400000000001,baja,23,4,False,5597.0
pccomponentes,Razer Cobra RatÃ³n Gaming Chroma RGB 8500DPI Negro,Razer,Ratones,Ratones,3999.0,,20.0,4.5,110.0,110.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/razer-cobra-raton-gaming-chroma-rgb-8500dpi-negro,10744307.0,False,False,4097.700000000001,8545.400000000001,baja,26,4,False,5597.0
pccomponentes,RatÃ³n Logitech PRO X2 SUPERSTRIKE inalÃ¡mbrico 44000 DPI blanco hÃ¡ptico LIGHTSPEED,Logitech,Ratones,Ratones,179.0,,0.0,4.8,72.0,72.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/raton-logitech-pro-x2-superstrike-inalambrico-44000-dpi-blanco-haptico-lightspeed,10988124.0,False,False,4097.700000000001,8545.400000000001,baja,28,4,False,5597.0
pccomponentes,RatÃ³n Logitech Pro X Superlight 2 SE Wireless 44000 DPI Negro 5 Botones 60g,Logitech,Ratones,Ratones,119.0,,8.0,4.8,69.0,69.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/raton-logitech-pro-x-superlight-2-se-inalambrico-44000-dpi-5-botones-60g-negro,10984350.0,False,False,4097.700000000001,8545.400000000001,baja,29,4,False,5597.0
pccomponentes,Newskill Chiron RatÃ³n Gaming RGB 8000DPI Color Blanco,Newskill,Ratones,Ratones,2495.0,,47.0,4.7,54.0,54.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-chiron-raton-gaming-rgb-8000dpi-color-blanco,10831238.0,False,False,4097.700000000001,8545.400000000001,baja,30,4,False,5597.0
pccomponentes,Newskill Chiron RatÃ³n Gaming RGB 8000DPI Color Negro,Newskill,Ratones,Ratones,2495.0,,47.0,4.7,54.0,54.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-chiron-raton-gaming-rgb-8000dpi-color-negro,10831239.0,False,False,4097.700000000001,8545.400000000001,baja,31,4,False,5597.0
pccomponentes,RatÃ³n SteelSeries Rival 3 Wireless Gen 2 gaming inalÃ¡mbrico 18000 DPI RGB 6 botones Negro,Steelseries,Ratones,Ratones,3999.0,,33.0,4.4,28.0,28.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/raton-steelseries-rival-3-wireless-gen-2-gaming-inalambrico-18000-dpi-rgb-6-botones-negro,10911836.0,False,False,4097.700000000001,8545.400000000001,baja,34,4,False,5597.0
pccomponentes,RatÃ³n SteelSeries Rival 3 Wireless Gen 2 gaming inalÃ¡mbrico 18000 DPI RGB 6 botones Blanco,Steelseries,Ratones,Ratones,3995.0,,33.0,4.4,28.0,28.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/raton-steelseries-rival-3-wireless-gen-2-gaming-inalambrico-18000-dpi-rgb-6-botones-blanco,10917808.0,False,False,4097.700000000001,8545.400000000001,baja,35,4,False,5597.0
pccomponentes,"RatÃ³n gaming Steelseries Rival 3 Gen 2  con cable, 8500 DPI, 6 botones, 1,35ms latencia, Negro",Steelseries,Ratones,Ratones,30.0,,24.0,4.5,11.0,11.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/raton-gaming-steelseries-rival-3-gen-2-con-cable-8500-dpi-6-botones-135ms-latencia-negro,10906863.0,False,False,4097.700000000001,8545.400000000001,baja,36,4,False,5597.0
pccomponentes,Cool Strip RatÃ³n USB Gaming RGB Negro,Cool,Ratones,Ratones,1485.0,,0.0,5.0,1.0,1.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/cool-strip-raton-usb-gaming-rgb-negro,10776300.0,False,False,4097.700000000001,8545.400000000001,baja,39,4,False,5597.0
pccomponentes,Cool Kansas RatÃ³n Gaming USB Negro,Cool,Ratones,Ratones,894.0,,0.0,3.0,1.0,1.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/cool-kansas-raton-gaming-usb-negro,413666.0,False,False,4097.700000000001,8545.400000000001,baja,40,4,False,5597.0
pccomponentes,Tempest K11 Ogre Teclado MecÃ¡nico Gaming RGB Negro,Tempest,Teclados,Teclados,1999.0,,33.0,4.6,8345.0,8345.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-k11-ogre-teclado-mecanico-gaming-rgb-negro,433512.0,False,False,5349.000000000002,7994.0,baja,1,4,True,8345.0
pccomponentes,Tempest K20 Beast Teclado MecÃ¡nico InalÃ¡mbrico Gaming RGB TKL Mini Blanco,Tempest,Teclados,Teclados,3499.0,,30.0,4.6,8345.0,8345.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-k20-beast-teclado-mecanico-inalambrico-gaming-rgb-tkl-mini-blanco,10802403.0,False,False,5349.000000000002,7994.0,baja,2,4,True,8345.0
pccomponentes,Tempest Doom Blaze H-Mech Teclado RGB,Tempest,Teclados,Teclados,1699.0,,32.0,4.6,8345.0,8345.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-doom-blaze-h-mech-teclado-rgb,10817493.0,False,False,5349.000000000002,7994.0,baja,3,4,True,8345.0
pccomponentes,Tempest K20 Beast Teclado MecÃ¡nico Gaming RGB TKL Negro,Tempest,Teclados,Teclados,2101.0,,57.0,4.6,8345.0,8345.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-k20-beast-teclado-mecanico-gaming-rgb-tkl-negro,433509.0,False,False,5349.000000000002,7994.0,baja,4,4,True,8345.0
pccomponentes,Tempest K9 Nebula Fury RGB Teclado Gaming Retroiluminado,Tempest,Teclados,Teclados,1199.0,,24.0,4.6,8345.0,8345.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-k9-nebula-fury-rgb-teclado-gaming-retroiluminado,10817495.0,False,False,5349.000000000002,7994.0,baja,5,4,False,8345.0
pccomponentes,Tempest Diablo Teclado MecÃ¡nico Gaming RGB Switch Red,Tempest,Teclados,Teclados,3999.0,,27.0,4.6,8345.0,8345.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-diablo-teclado-mecanico-gaming-rgb-switch-red,254061.0,False,False,5349.000000000002,7994.0,baja,6,4,False,8345.0
pccomponentes,Tempest K8 Radiance RGB Teclado Gaming Retroiluminado,Tempest,Teclados,Teclados,999.0,,37.0,4.6,8345.0,8345.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-k8-radiance-rgb-teclado-gaming-retroiluminado,10817494.0,False,False,5349.000000000002,7994.0,baja,7,4,False,8345.0
pccomponentes,Tempest Combo 3100 RGB Teclado + RatÃ³n Gaming,Tempest,Teclados,Teclados,1199.0,,20.0,4.5,5486.0,5486.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-combo-3100-rgb-teclado-raton-gaming,10817492.0,False,False,5349.000000000002,7994.0,baja,8,4,False,8345.0
pccomponentes,Logitech G213 Prodigy Teclado Gaming,Logitech,Teclados,Teclados,4999.0,,41.0,4.5,1971.0,1971.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-g213-prodigy-teclado-gaming,105401.0,False,False,5349.000000000002,7994.0,baja,9,4,False,8345.0
pccomponentes,Forgeon Clutch Teclado Gaming RGB 60% Switch Blue,Forgeon,Teclados,Teclados,4999.0,,37.0,4.6,1212.0,1212.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/forgeon-clutch-teclado-gaming-rgb-60-switch-blue,433862.0,False,False,5349.000000000002,7994.0,baja,12,4,False,8345.0
pccomponentes,Ozone Tactical Teclado Mini MecÃ¡nico RGB USB/Bluetooth Switch Outemu Red,Ozone,Teclados,Teclados,4599.0,,23.0,4.5,551.0,551.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/ozone-tactical-teclado-mini-mecanico-rgb-usb-bluetooth-switch-outemu-red,343438.0,False,False,5349.000000000002,7994.0,baja,13,4,False,8345.0
pccomponentes,Logitech G413 TKL SE Teclado Gaming MecÃ¡nico Retroiluminado,Logitech,Teclados,Teclados,4999.0,,41.0,4.6,479.0,479.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-g413-tkl-se-teclado-gaming-mecanico-retroiluminado,10467407.0,False,False,5349.000000000002,7994.0,baja,16,4,False,8345.0
pccomponentes,Krom Kasic TKL Rainbow Teclado Gaming Negro,Krom,Teclados,Teclados,1999.0,,42.0,4.0,474.0,474.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/krom-kasic-tkl-rainbow-teclado-gaming-negro,707046.0,False,False,5349.000000000002,7994.0,baja,17,4,False,8345.0
pccomponentes,Newskill Pyros PRO Teclado Gaming InalÃ¡mbrico MecÃ¡nico 75% Hotswap Blanco,Newskill,Teclados,Teclados,89.0,,8.0,4.7,347.0,347.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-pyros-pro-teclado-gaming-inalambrico-mecanico-75-hotswap-blanco,10861495.0,False,False,5349.000000000002,7994.0,baja,20,4,False,8345.0
pccomponentes,Ozone Alliance Teclado Gaming Retroiluminado,Ozone,Teclados,Teclados,3499.0,,12.0,4.4,266.0,266.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/ozone-alliance-teclado-gaming-retroiluminado,149647.0,False,False,5349.000000000002,7994.0,baja,23,4,False,8345.0
pccomponentes,Razer Ornata V3 X Teclado Gaming RGB Negro,Razer,Teclados,Teclados,3999.0,,20.0,4.5,259.0,259.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/razer-ornata-v3-x-teclado-gaming-rgb-negro,10643790.0,False,False,5349.000000000002,7994.0,baja,24,4,False,8345.0
pccomponentes,Krom Kenya Combo Gaming 4 en 1 RGB Auriculares + Teclado + RatÃ³n + Alfombrilla,Krom,Teclados,Teclados,4145.0,,0.0,4.2,164.0,164.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/krom-kenya-combo-gaming-4-en-1-rgb-auriculares-teclado-raton-alfombrilla,10652213.0,False,False,5349.000000000002,7994.0,baja,26,4,False,8345.0
pccomponentes,Tempest Combo 3100 PRO RGB Teclado + RatÃ³n + Auriculares + Alfombrilla,Tempest,Teclados,Teclados,30.0,,33.0,4.1,75.0,75.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-combo-3100-pro-rgb-teclado-raton-auriculares-alfombrilla,10863060.0,False,False,5349.000000000002,7994.0,baja,29,4,False,8345.0
pccomponentes,Ozone Alpha Strike Teclado MecÃ¡nico Gaming TKL Retroiluminado Switch Outemu Red,Ozone,Teclados,Teclados,2499.0,,48.0,4.5,59.0,59.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/ozone-alpha-strike-teclado-mecanico-gaming-tkl-retroiluminado-switch-outemu-red,300851.0,False,False,5349.000000000002,7994.0,baja,30,4,False,8345.0
pccomponentes,Krom Kernel PRO TKL RGB Teclado MecÃ¡nico InalÃ¡mbrico Bluetooth Switch Outemu Red Negro,Krom,Teclados,Teclados,4499.0,,17.0,4.6,42.0,42.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/krom-kernel-pro-tkl-rgb-teclado-mecanico-inalambrico-bluetooth-switch-outemu-red-negro,10861444.0,False,False,5349.000000000002,7994.0,baja,31,4,False,8345.0
